Vehicle_ID,Mileage,Age_Years,Usage,Color,Maintenance_Required
3,133427,1,High,black,Yes
3,31459,5,Low,black,Yes
3,146329,9,Medium,black,Yes
3,138773,6,Medium,black,Yes
3,31565,7,High,black,Yes
3,138786,2,Medium,black,Yes
3,107412,4,Medium,black,Yes
3,127226,3,Medium,black,Yes
3,136653,2,Medium,black,Yes
3,80505,8,High,black,No
3,148918,8,High,black,Yes
3,141885,7,Medium,black,Yes
3,45946,8,Low,black,Yes
3,65902,9,Low,black,Yes
3,28712,2,Medium,black,Yes
3,63493,2,High,black,Yes
3,61810,5,Medium,black,Yes
3,62948,6,High,black,No
3,76772,7,Medium,black,Yes
3,36055,2,Low,black,Yes
3,58240,4,Low,black,Yes
3,80835,7,High,black,Yes
3,101294,4,Medium,black,Yes
1,66029,2,High,black,Yes
1,65028,2,Low,black,Yes
1,92666,7,High,black,Yes
1,98236,1,High,black,Yes
1,108779,9,High,black,Yes
1,27485,5,High,black,Yes
1,92850,1,High,black,Yes
1,76740,5,Low,black,Yes
1,61751,3,Low,black,Yes
1,35545,8,Medium,black,Yes
1,63138,7,High,black,Yes
1,57789,2,Medium,black,Yes
1,88143,4,Low,black,Yes
1,130261,2,Low,black,Yes
1,79398,3,Medium,black,Yes
1,101670,4,Medium,black,Yes
1,91685,1,Medium,black,Yes
1,73008,7,High,black,No
1,116723,1,High,black,No
1,35410,9,Low,black,Yes
1,58418,1,High,black,Yes
1,118063,1,Medium,black,No
1,149212,7,Low,black,Yes
1,15838,2,High,black,No
1,55450,1,High,black,Yes
1,67604,5,Low,black,Yes
1,20515,2,High,black,Yes
1,106434,4,Low,black,Yes
1,17249,1,Medium,black,Yes
1,61657,7,Low,black,Yes
1,137455,7,Low,black,No
1,59365,1,Medium,black,Yes
1,52961,3,Medium,black,Yes
1,110892,1,Medium,black,Yes
1,144260,4,Low,black,No
1,39667,5,Medium,black,Yes
1,91276,8,Medium,black,Yes
1,17116,4,Low,black,Yes
1,142472,1,Low,black,Yes
1,73931,2,Low,black,Yes
1,25192,8,Low,black,Yes
1,144828,7,High,black,Yes
1,13508,6,Low,black,Yes
1,144318,5,Low,black,Yes
1,44146,5,Medium,black,Yes
1,43982,7,Low,black,No
1,34807,2,Medium,black,Yes
1,109595,3,High,black,Yes
1,36757,6,Low,black,Yes
1,145204,5,Low,black,Yes
1,63831,5,High,black,Yes
1,138201,3,Medium,black,Yes
1,66533,9,High,black,Yes
1,86987,6,High,black,Yes
1,122231,2,High,black,Yes
1,72921,2,High,black,Yes
1,113798,5,Low,black,Yes
1,46290,4,Medium,black,Yes
1,106780,7,Low,black,Yes
1,104667,5,Medium,black,Yes
1,37222,5,High,black,Yes
1,78288,1,Medium,black,Yes
1,70455,2,High,black,Yes
1,94221,6,High,black,Yes
1,109615,7,High,black,Yes
1,69147,1,High,black,Yes
1,144280,2,Medium,black,Yes
1,29269,6,Medium,black,Yes
1,48659,4,High,black,Yes
1,132797,7,Low,black,Yes
1,43564,2,High,black,Yes
1,141739,2,Medium,black,Yes
1,65537,4,Low,black,No
1,73725,7,Low,black,Yes
1,131076,8,High,black,No
1,48710,7,Medium,black,Yes
1,78127,8,High,black,No
1,73323,4,Medium,black,Yes
1,94099,2,Low,black,No
1,121634,6,Low,black,Yes
1,106228,1,Low,black,No
1,27519,7,Medium,black,Yes
1,103653,9,High,black,Yes
1,89542,1,Low,black,No
1,26768,4,Medium,black,Yes
1,103328,3,Medium,black,Yes
1,136896,9,Low,black,Yes
1,56224,5,Medium,black,Yes
1,96294,9,High,black,Yes
1,61743,6,High,black,Yes
1,90292,6,Medium,black,Yes
1,111652,1,High,black,Yes
1,41215,6,High,black,Yes
1,95615,2,Low,black,Yes
1,70741,9,Medium,black,Yes
1,27104,2,Medium,black,Yes
1,25253,2,Low,black,Yes
1,66515,8,Low,black,Yes
1,95257,9,High,black,Yes
1,77618,9,High,black,Yes
2,103539,3,Medium,black,Yes
2,69141,4,Low,black,Yes
2,92008,4,High,black,Yes
2,148572,4,High,black,Yes
2,43807,4,High,black,Yes
2,52936,8,Low,black,Yes
2,21361,1,Medium,black,Yes
2,37572,6,High,black,Yes
2,16349,6,Low,black,Yes
2,131549,8,High,black,Yes
2,20768,3,Low,black,Yes
2,116478,1,Medium,black,No
2,127191,8,Medium,black,Yes
2,21556,9,Medium,black,Yes
2,139996,8,Low,black,Yes
2,66014,8,Low,black,Yes
2,72075,5,High,black,Yes
2,32638,3,Medium,black,Yes
2,122284,7,Low,black,Yes
2,23896,3,Low,black,No
2,132075,7,Low,black,Yes
2,25359,5,Low,black,Yes
2,56808,8,Low,black,Yes
2,132314,4,Low,black,Yes
2,67273,3,Medium,black,Yes
2,62610,9,Low,black,Yes
2,12124,2,Low,black,Yes
2,38389,5,Low,black,Yes
2,138577,5,Medium,black,Yes
2,28598,1,Medium,black,Yes
2,93399,9,Low,black,Yes
2,10947,1,Medium,black,No
2,115722,4,Medium,black,Yes
2,59758,7,Medium,black,Yes
2,116441,3,Low,black,Yes
2,60896,2,High,black,Yes
2,35644,5,Medium,black,Yes
2,135232,8,High,black,Yes
2,60223,9,Medium,black,Yes
2,14183,3,High,black,Yes
2,122725,6,Low,black,Yes
2,140236,4,High,black,Yes
2,130196,1,High,black,Yes
2,15099,9,Low,black,Yes
2,24222,7,Medium,black,Yes
2,76311,6,Low,black,Yes
2,130702,1,Low,black,Yes
2,91168,5,High,black,Yes
2,146218,6,High,black,Yes
2,135623,6,High,black,No
2,46216,3,High,black,Yes
2,133898,6,Medium,black,Yes
2,147135,6,Low,black,Yes
2,52621,5,High,black,Yes
2,12429,3,Low,black,Yes
2,77513,4,Medium,black,Yes
2,25024,5,Medium,black,Yes
2,78424,8,Low,black,Yes
2,92552,7,Low,black,Yes
2,75118,7,Medium,black,Yes
2,55874,6,High,black,Yes
2,10854,1,Low,black,Yes
2,71383,3,High,black,Yes
2,21025,3,Low,black,Yes
2,20716,8,Medium,black,Yes
2,100388,1,Low,black,Yes
2,40963,8,High,black,Yes
2,122130,1,Medium,black,Yes
2,11535,1,Low,black,Yes
2,64047,8,Medium,black,Yes
2,44374,4,High,black,Yes
2,92814,2,Low,black,Yes
2,94754,3,High,black,Yes
2,58686,2,High,black,Yes
2,139832,1,High,black,No
2,101627,4,High,black,Yes
2,88745,3,Low,black,Yes
2,116499,1,High,black,Yes
2,90305,7,Low,black,Yes
2,88922,9,Low,black,No
2,82709,3,Medium,black,Yes
2,120858,7,High,black,No
2,147259,9,Low,black,Yes
2,13874,4,High,black,Yes
2,114664,1,High,black,Yes
2,107987,1,Low,black,Yes
2,94883,3,Medium,black,Yes
2,86899,9,Medium,black,Yes
2,64358,8,Low,black,Yes
2,100757,1,Low,black,No
2,137413,7,High,black,No
2,131195,9,Low,black,Yes
2,125260,5,High,black,Yes
2,112654,3,Low,black,Yes
2,73322,7,Low,black,Yes
2,46860,2,High,black,Yes
2,41716,1,Low,black,No
2,142992,2,High,black,Yes
2,100741,6,Low,black,Yes
2,142805,4,Low,black,Yes
3,34072,8,Low,black,Yes
3,112542,3,Medium,black,Yes
3,123792,4,Medium,black,Yes
3,59250,9,Medium,black,Yes
3,57242,2,High,black,Yes
3,40527,2,High,black,Yes
3,131956,4,Low,black,Yes
3,33746,9,High,black,Yes
3,147035,8,Medium,black,Yes
3,128350,3,Low,black,Yes
3,43252,4,High,black,Yes
3,61483,6,Medium,black,No
3,69903,2,Low,black,Yes
3,63714,5,High,black,Yes
3,54244,8,Medium,black,Yes
3,26659,6,Medium,black,Yes
3,140360,3,High,black,Yes
3,127588,7,High,black,Yes
3,115174,1,Low,black,Yes
3,73734,7,Low,black,Yes
3,101534,3,Low,black,Yes
3,96868,3,High,black,Yes
3,42545,3,Medium,black,Yes
3,141042,1,Medium,black,Yes
3,39010,8,Medium,black,Yes
3,109010,9,Low,black,No
3,76405,3,Medium,black,No
3,96573,3,High,black,Yes
3,15057,8,Low,black,Yes
3,58617,4,Low,black,Yes
3,69013,8,Medium,black,No
3,84978,2,High,black,Yes
3,118591,6,Low,black,Yes
3,102134,3,Medium,black,Yes
3,19065,6,Medium,black,No
3,123093,1,High,black,Yes
3,70884,4,High,black,Yes
3,42689,8,Medium,black,Yes
3,139290,5,Low,black,Yes
3,138663,1,High,black,Yes
3,98849,8,Medium,black,Yes
3,17697,6,High,black,Yes
3,96470,9,High,black,Yes
3,34815,6,Low,black,Yes
3,71513,5,High,black,Yes
3,91810,5,Medium,black,Yes
3,149931,7,Medium,black,Yes
3,44999,1,High,black,Yes
3,99465,8,High,black,Yes
3,123544,2,Medium,black,Yes
3,119064,7,Medium,black,Yes
3,105125,2,High,black,Yes
3,14843,5,Low,black,Yes
3,10954,2,High,black,Yes
3,14358,7,Low,black,Yes
3,28144,1,High,black,Yes
3,18515,3,Medium,black,Yes
3,26578,9,Medium,black,Yes
3,12621,2,Low,black,Yes
3,49385,3,High,black,No
3,107392,3,Low,black,Yes
3,103110,1,Medium,black,Yes
3,104772,8,Medium,black,Yes
3,17653,3,Medium,black,Yes
3,33570,1,High,black,Yes
3,59042,8,High,black,No
3,72162,7,High,black,Yes
3,112838,1,Medium,black,Yes
3,134385,7,Medium,black,No
3,146222,9,High,black,Yes
3,136294,3,High,black,Yes
3,41599,2,Medium,black,Yes
3,89728,6,High,black,Yes
3,66053,2,Low,black,Yes
3,101517,3,High,black,Yes
3,135628,7,Medium,black,Yes
3,39477,4,Medium,black,Yes
3,36806,4,Low,black,Yes
3,46599,9,Low,black,Yes
3,61374,1,High,black,Yes
3,113105,3,Medium,black,Yes
3,91289,6,Medium,black,Yes
3,95709,6,Low,black,Yes
3,45572,4,Low,black,Yes
3,34080,9,Low,black,Yes
3,12742,8,Medium,black,Yes
3,147502,9,Low,black,Yes
3,12496,6,Low,black,Yes
3,52262,3,Medium,black,Yes
3,66054,4,High,black,Yes
3,71230,1,Low,black,Yes
3,96615,2,High,black,Yes
3,16354,7,Medium,black,Yes
3,33136,2,Medium,black,Yes
3,16146,8,Medium,black,Yes
3,116012,9,Medium,black,Yes
3,21473,8,Low,black,Yes
3,147665,6,Medium,black,Yes
3,136653,2,Low,black,Yes
3,35151,6,Medium,black,Yes
1,137906,4,High,white,Yes
1,24470,5,Low,white,No
1,79927,8,Medium,white,Yes
1,26603,2,Medium,white,No
1,82322,5,Medium,white,No
1,109670,7,Medium,white,No
1,124017,4,Medium,white,Yes
1,32657,6,Low,white,No
1,42291,1,High,white,Yes
1,20570,4,High,white,Yes
1,116525,1,Medium,white,No
1,118501,9,Low,white,Yes
1,103627,3,Medium,white,No
1,28302,2,Low,white,No
1,85996,7,Low,white,No
1,88659,2,Medium,white,No
1,128251,5,Low,white,Yes
1,16129,5,High,white,Yes
1,107718,2,High,white,Yes
1,95073,7,Low,white,No
1,60757,9,Low,white,Yes
1,94727,8,Medium,white,Yes
1,46923,8,High,white,Yes
1,94252,8,Low,white,Yes
1,51548,6,Low,white,No
1,32835,7,Low,white,No
1,40669,7,Low,white,No
1,126414,3,High,white,Yes
1,36749,4,High,white,Yes
1,14675,9,Low,white,Yes
1,31480,9,Low,white,Yes
1,93213,4,Medium,white,No
1,43061,1,Medium,white,No
1,136728,8,Medium,white,Yes
1,137379,1,Low,white,Yes
1,79520,6,Low,white,Yes
1,132000,8,High,white,Yes
1,122282,6,Low,white,Yes
1,87152,6,Low,white,No
1,51480,4,Low,white,No
1,139329,1,High,white,Yes
1,47109,5,Medium,white,Yes
1,148761,6,Low,white,Yes
1,24694,1,Low,white,No
1,115732,8,Medium,white,Yes
1,70554,3,Low,white,No
1,65571,5,Low,white,No
1,114005,6,Medium,white,No
1,10142,6,Medium,white,Yes
1,132428,5,Medium,white,Yes
1,34457,2,Low,white,No
1,87905,5,Medium,white,No
1,17073,8,Medium,white,Yes
1,83502,2,High,white,Yes
1,34468,7,Low,white,No
1,19029,2,High,white,Yes
1,78141,3,Medium,white,No
1,36108,3,Medium,white,No
1,106303,3,High,white,Yes
1,145196,3,Low,white,Yes
1,140937,5,High,white,Yes
1,145388,4,Low,white,Yes
1,108092,3,High,white,Yes
1,64578,1,Low,white,No
1,92832,8,Medium,white,Yes
1,93280,4,Low,white,No
1,134480,2,Low,white,Yes
1,10092,1,Low,white,No
1,91536,4,Medium,white,No
1,52286,4,Medium,white,No
1,141125,8,High,white,Yes
1,64836,4,Low,white,No
1,42067,9,Medium,white,Yes
1,59360,9,High,white,Yes
1,140123,8,Low,white,Yes
1,139932,5,Medium,white,Yes
1,38531,4,High,white,Yes
1,47016,4,Medium,white,No
1,96817,9,High,white,Yes
1,65583,3,Medium,white,No
1,134070,3,Medium,white,Yes
1,105861,8,Low,white,Yes
1,65761,1,Low,white,No
1,118526,2,Low,white,No
1,140468,7,Medium,white,Yes
1,57009,7,High,white,Yes
1,100832,9,Medium,white,Yes
1,51474,9,High,white,Yes
1,62947,8,Medium,white,Yes
1,87610,6,Low,white,No
1,81550,2,Medium,white,No
1,93453,8,Medium,white,Yes
1,124463,8,Low,white,Yes
1,132072,4,High,white,Yes
1,99972,8,Low,white,Yes
1,115024,7,High,white,Yes
1,128504,1,Medium,white,Yes
1,30038,4,High,white,Yes
1,143001,3,High,white,Yes
1,130035,3,Medium,white,Yes
2,64566,6,High,black,Yes
2,75968,8,Medium,black,Yes
2,122185,9,Low,black,Yes
2,58045,8,High,black,Yes
2,60723,3,High,black,Yes
2,148471,1,Low,black,Yes
2,23058,5,High,black,Yes
2,44611,2,Medium,black,Yes
2,10119,1,Medium,black,Yes
2,84401,2,Low,black,No
2,103458,6,Medium,black,Yes
2,125782,2,Medium,black,No
2,79193,8,High,black,Yes
2,133534,2,Low,black,Yes
2,145258,7,Low,black,Yes
2,89213,8,Low,black,Yes
2,108994,9,Low,black,No
2,59458,7,High,black,Yes
2,149687,4,Low,black,Yes
2,105837,2,Low,black,Yes
2,128723,5,Medium,black,Yes
2,61833,4,Low,black,Yes
2,52089,8,Low,black,Yes
2,67658,7,Low,black,Yes
2,75330,9,Low,black,Yes
2,143827,6,Low,black,Yes
2,78286,4,Medium,black,Yes
2,11937,7,Medium,black,No
2,102049,1,Medium,black,Yes
2,47755,7,Medium,black,Yes
2,30887,4,Medium,black,No
2,42011,3,High,black,Yes
2,76123,9,Medium,black,Yes
2,140781,9,High,black,Yes
2,47431,6,Low,black,Yes
2,22461,3,Medium,black,Yes
2,66046,6,Low,black,No
2,110674,4,Medium,black,Yes
2,124394,3,High,black,Yes
2,42127,9,High,black,Yes
2,24308,3,Medium,black,Yes
2,129303,1,Low,black,Yes
2,57756,2,Medium,black,Yes
2,27039,2,Low,black,Yes
2,35173,1,Medium,black,Yes
2,97296,3,High,black,Yes
2,87780,2,High,black,Yes
2,130553,2,High,black,Yes
2,101686,5,High,black,Yes
2,48843,8,High,black,Yes
2,31913,6,High,black,Yes
2,121185,5,High,black,Yes
2,99080,3,Low,black,Yes
2,106796,9,Low,black,Yes
2,23886,7,Low,black,Yes
2,71603,6,Medium,black,No
2,85039,4,Medium,black,Yes
2,102510,5,Medium,black,Yes
2,118129,3,Medium,black,Yes
2,104289,4,Low,black,Yes
2,70062,5,Medium,black,Yes
2,126584,8,Medium,black,Yes
2,25290,6,Medium,black,Yes
2,35033,6,High,black,Yes
2,29722,9,Low,black,Yes
2,52439,4,Low,black,Yes
2,75741,4,Low,black,Yes
2,113102,7,Medium,black,Yes
2,106751,2,Medium,black,Yes
2,13796,2,High,black,Yes
2,118646,6,Low,black,No
2,77422,7,High,black,Yes
2,63532,1,Low,black,Yes
2,134272,5,Low,black,Yes
2,87037,3,High,black,Yes
2,133110,9,High,black,Yes
2,21518,5,High,black,Yes
2,56320,6,Medium,black,Yes
2,101042,7,Medium,black,Yes
2,25287,4,Low,black,Yes
2,93144,4,High,black,Yes
2,65653,3,Medium,black,Yes
2,55176,2,High,black,Yes
2,136894,4,Low,black,Yes
2,98239,7,High,black,Yes
2,105161,8,Low,black,Yes
2,125663,5,Medium,black,Yes
2,93693,2,High,black,Yes
2,58370,7,High,black,Yes
2,53572,9,Medium,black,Yes
2,101639,4,Low,black,Yes
2,107157,6,Medium,black,Yes
2,140072,2,Low,black,Yes
2,63178,7,High,black,Yes
2,65896,9,Medium,black,Yes
2,57124,2,Medium,black,Yes
2,73379,4,Medium,black,No
2,96096,5,Medium,black,Yes
2,97696,8,Low,black,Yes
2,36827,6,Low,black,Yes
3,53187,1,Medium,black,Yes
3,137879,1,Medium,black,Yes
3,38331,4,High,black,Yes
3,66776,4,High,black,Yes
3,98198,6,Medium,black,No
3,37466,2,High,black,Yes
3,122347,1,High,black,No
3,50264,9,High,black,Yes
3,40789,1,Medium,black,Yes
3,26008,4,High,black,Yes
3,74594,5,Medium,black,Yes
3,81752,2,Medium,black,No
3,20477,9,Low,black,Yes
3,108995,9,Low,black,Yes
3,35355,2,Low,black,No
3,107779,9,Low,black,Yes
3,48805,1,High,black,Yes
3,135599,1,High,black,Yes
3,66842,8,High,black,Yes
3,145669,8,Medium,black,Yes
3,96017,9,High,black,Yes
3,96041,9,Low,black,Yes
3,53874,1,High,black,No
3,21666,5,Medium,black,Yes
3,112439,8,High,black,Yes
3,12090,9,Low,black,Yes
3,13695,3,Medium,black,Yes
3,71201,1,Medium,black,Yes
3,119280,1,Medium,black,Yes
3,28902,2,Low,black,Yes
3,26130,9,Medium,black,Yes
3,97021,9,Low,black,Yes
3,71676,7,Low,black,Yes
3,71373,7,Medium,black,Yes
3,44064,1,High,black,Yes
3,16661,8,High,black,Yes
3,63020,9,Low,black,Yes
3,140894,1,Medium,black,Yes
3,28926,9,High,black,Yes
3,74060,5,Low,black,Yes
3,46657,8,High,black,Yes
3,132635,1,Low,black,Yes
3,57717,4,High,black,Yes
3,123819,8,Medium,black,Yes
3,11485,3,High,black,Yes
3,103478,9,Low,black,Yes
3,29772,7,Low,black,Yes
3,32125,7,Low,black,Yes
3,26643,2,High,black,Yes
3,80168,2,Low,black,Yes
3,102299,1,High,black,Yes
3,11364,6,Medium,black,Yes
3,111623,1,Medium,black,Yes
3,111853,9,Low,black,No
3,73728,6,Low,black,Yes
3,76586,3,Medium,black,Yes
3,141910,5,Low,black,Yes
3,95514,1,Low,black,Yes
3,123376,3,Low,black,Yes
3,25941,2,Medium,black,Yes
3,100991,1,Medium,black,Yes
3,42337,3,Medium,black,Yes
3,118430,6,High,black,Yes
3,67034,7,Medium,black,Yes
3,122648,4,Low,black,No
3,70937,8,Low,black,Yes
3,94159,2,Medium,black,Yes
3,111805,3,Low,black,Yes
3,42285,4,Medium,black,Yes
3,148953,7,High,black,Yes
3,43602,7,Low,black,Yes
3,146702,6,Medium,black,Yes
3,49830,4,Low,black,Yes
3,49039,8,Low,black,Yes
3,23629,9,Low,black,Yes
3,70796,3,Low,black,Yes
3,104319,6,High,black,Yes
3,42359,1,Low,black,Yes
3,144473,6,Low,black,Yes
3,17725,7,High,black,Yes
3,106439,7,Medium,black,No
3,50842,6,High,black,Yes
3,71773,9,Low,black,Yes
3,24023,4,Low,black,Yes
3,149831,7,Medium,black,No
3,139411,2,Medium,black,Yes
3,67872,5,Low,black,No
3,76687,7,Low,black,No
3,47551,6,Low,black,Yes
3,77300,2,High,black,Yes
3,123026,1,Low,black,Yes
3,102258,3,Low,black,Yes
3,86992,9,High,black,Yes
3,19664,7,Medium,black,Yes
3,96475,1,Low,black,Yes
3,22788,2,Low,black,No
3,21467,1,High,black,Yes
3,69836,2,High,black,Yes
3,109072,1,Medium,black,Yes
3,97991,3,Low,black,Yes
1,63942,2,Medium,black,Yes
1,10913,3,High,black,Yes
1,116772,4,Medium,black,Yes
1,114839,5,Low,black,Yes
1,68349,4,Low,black,Yes
1,32885,2,High,black,Yes
1,76908,4,High,black,Yes
1,81550,2,Medium,black,No
1,113182,6,Low,black,Yes
1,124180,9,High,black,Yes
1,42840,4,Medium,black,Yes
1,71402,2,Medium,black,Yes
1,35668,1,Medium,black,Yes
1,78514,7,Medium,black,Yes
1,97899,9,High,black,Yes
1,33405,6,Low,black,Yes
1,101372,4,Low,black,Yes
1,108275,3,Medium,black,Yes
1,138151,9,Medium,black,Yes
1,39743,4,High,black,Yes
1,122398,9,Low,black,Yes
1,69565,4,Low,black,Yes
1,26853,9,Low,black,Yes
1,10194,9,Low,black,Yes
1,111614,6,High,black,Yes
1,134591,4,Low,black,Yes
1,39124,1,Medium,black,Yes
1,75103,7,High,black,Yes
1,114651,9,High,black,Yes
1,51824,1,High,black,Yes
1,80638,1,Low,black,Yes
1,59385,9,Medium,black,Yes
1,86457,6,Medium,black,Yes
1,134856,1,High,black,Yes
1,59501,8,Low,black,Yes
1,40433,6,High,black,Yes
1,130183,6,Medium,black,Yes
1,51517,6,Low,black,No
1,37888,1,Medium,black,Yes
1,10483,8,Low,black,Yes
1,22916,5,High,black,Yes
1,90453,8,Low,black,Yes
1,33475,5,Medium,black,Yes
1,110096,6,Medium,black,Yes
1,32631,4,Medium,black,Yes
1,78033,1,Low,black,Yes
1,45084,1,Low,black,Yes
1,73313,1,Low,black,Yes
1,62709,3,High,black,Yes
1,100693,9,High,black,Yes
1,76080,1,High,black,Yes
1,65760,4,Medium,black,Yes
1,86055,2,High,black,No
1,121193,6,Medium,black,Yes
1,67320,1,Low,black,Yes
1,50497,4,High,black,Yes
1,93352,8,Low,black,Yes
1,145127,2,Low,black,Yes
1,105657,6,Medium,black,Yes
1,140933,7,High,black,Yes
1,53402,3,High,black,Yes
1,124829,8,High,black,Yes
1,53123,3,Low,black,Yes
1,23494,3,High,black,Yes
1,50444,2,Medium,black,Yes
1,67397,8,High,black,Yes
1,30637,4,High,black,Yes
1,40480,3,Medium,black,Yes
1,89767,2,Low,black,Yes
1,77782,9,Medium,black,Yes
1,126327,3,Low,black,Yes
1,126644,8,High,black,Yes
1,131315,1,Medium,black,Yes
1,98229,8,Low,black,Yes
1,94475,6,Medium,black,No
1,142483,6,Low,black,Yes
1,44025,7,Low,black,Yes
1,117201,7,Low,black,Yes
1,109423,1,High,black,No
1,57021,4,Medium,black,Yes
1,31341,4,High,black,Yes
1,93316,6,Low,black,No
1,59119,5,High,black,Yes
1,46535,9,High,black,Yes
1,20050,5,Low,black,Yes
1,81439,4,High,black,Yes
1,12678,1,Medium,black,Yes
1,137220,5,Medium,black,Yes
1,123884,1,Low,black,Yes
1,25666,9,Medium,black,Yes
1,38456,4,Medium,black,Yes
1,37113,4,High,black,Yes
1,125450,6,Low,black,Yes
1,94858,2,Medium,black,Yes
1,131184,9,Low,black,Yes
1,118062,8,Medium,black,Yes
1,103202,5,High,black,No
1,35534,9,High,black,Yes
1,64010,2,Low,black,Yes
1,93470,4,Medium,black,Yes
2,23161,6,Low,white,No
2,148615,3,High,white,Yes
2,44895,5,High,white,Yes
2,42615,2,Low,white,No
2,63249,2,High,white,Yes
2,104871,6,Low,white,No
2,97537,2,Medium,white,Yes
2,130580,2,High,white,Yes
2,85098,2,Low,white,No
2,107825,2,Medium,white,No
2,54652,7,High,white,Yes
2,117930,2,Low,white,No
2,137267,3,High,white,Yes
2,47277,8,Medium,white,Yes
2,39965,5,High,white,Yes
2,43329,3,Medium,white,No
2,20672,1,Medium,white,No
2,103327,9,Medium,white,Yes
2,50805,5,Medium,white,No
2,120881,7,High,white,Yes
2,64827,2,Low,white,No
2,82410,1,Medium,white,No
2,49495,4,High,white,Yes
2,147694,1,Medium,white,Yes
2,46524,4,Medium,white,No
2,46575,4,Low,white,No
2,79833,9,Low,white,Yes
2,23340,4,High,white,Yes
2,64474,9,High,white,Yes
2,35543,9,High,white,Yes
2,115363,5,High,white,Yes
2,76189,6,Low,white,No
2,52586,2,Medium,white,Yes
2,64684,9,Low,white,Yes
2,121395,1,Low,white,Yes
2,36196,4,Low,white,No
2,130858,7,High,white,Yes
2,129074,8,High,white,Yes
2,38594,7,Low,white,No
2,94006,6,High,white,Yes
2,79320,3,Low,white,No
2,49741,9,Medium,white,Yes
2,127174,6,Low,white,Yes
2,55890,1,Low,white,No
2,53060,3,Low,white,No
2,56557,1,Medium,white,Yes
2,69175,7,Medium,white,No
2,43264,6,Low,white,No
2,46154,9,Low,white,Yes
2,55970,6,High,white,Yes
2,35380,1,Low,white,No
2,143315,3,Medium,white,Yes
2,14703,5,Medium,white,No
2,65930,1,Low,white,No
2,51553,4,Low,white,No
2,56300,7,High,white,Yes
2,41729,6,Low,white,No
2,27801,2,Medium,white,No
2,93385,3,High,white,Yes
2,149093,6,High,white,Yes
2,42001,5,High,white,Yes
2,27988,9,Low,white,Yes
2,35579,5,High,white,Yes
2,127822,5,Medium,white,Yes
2,138220,6,High,white,Yes
2,137335,9,Medium,white,Yes
2,101319,7,Medium,white,Yes
2,76963,5,Low,white,No
2,14017,7,Medium,white,No
2,143366,9,Low,white,Yes
2,138807,7,High,white,Yes
2,110865,3,Medium,white,No
2,15114,2,Low,white,No
2,129867,9,Low,white,Yes
2,97477,1,High,white,Yes
2,43179,7,High,white,Yes
2,108456,5,High,white,Yes
2,122388,4,Medium,white,Yes
2,64074,9,Low,white,Yes
2,39719,2,Medium,white,No
2,94187,9,Low,white,Yes
2,117970,6,Low,white,No
2,60504,5,Low,white,No
2,129041,7,Medium,white,Yes
2,46265,1,High,white,Yes
2,12449,5,High,white,Yes
2,108388,3,High,white,Yes
2,53547,2,Medium,white,No
2,78637,9,High,white,Yes
2,101195,7,High,white,Yes
2,110351,2,Low,white,No
2,37740,8,Medium,white,Yes
2,66896,3,Medium,white,No
2,140742,9,Low,white,Yes
2,64168,1,Medium,white,No
2,20299,8,High,white,Yes
2,88778,6,High,white,Yes
2,122071,6,High,white,Yes
2,76680,3,Low,white,No
2,144706,7,Medium,white,Yes
3,61332,6,Medium,black,Yes
3,21138,6,High,black,No
3,110859,8,Low,black,Yes
3,22448,1,Medium,black,No
3,120789,2,High,black,Yes
3,63790,2,Low,black,Yes
3,57791,6,High,black,Yes
3,85150,9,High,black,No
3,132124,9,Low,black,Yes
3,27945,5,High,black,Yes
3,125294,5,Medium,black,Yes
3,143502,4,Medium,black,Yes
3,73786,3,High,black,Yes
3,10033,5,High,black,Yes
3,92825,8,Medium,black,Yes
3,106090,2,Low,black,Yes
3,38972,6,Medium,black,Yes
3,34614,9,Low,black,Yes
3,106192,7,Low,black,Yes
3,133905,5,Medium,black,Yes
3,142507,8,Medium,black,Yes
3,92899,4,Low,black,Yes
3,86522,6,Low,black,Yes
3,60386,8,Low,black,Yes
3,100230,9,Low,black,No
3,69118,4,Low,black,Yes
3,34822,6,Low,black,Yes
3,39833,6,High,black,Yes
3,62986,5,Low,black,Yes
3,73689,9,High,black,Yes
3,109420,6,Low,black,Yes
3,81765,8,High,black,Yes
3,106050,3,Low,black,Yes
3,147341,6,Low,black,Yes
3,55482,3,Medium,black,Yes
3,23455,6,Low,black,Yes
3,137804,9,Medium,black,Yes
3,133072,3,Medium,black,Yes
3,96572,5,Medium,black,Yes
3,137020,9,High,black,Yes
3,104482,9,Medium,black,Yes
3,61605,1,Medium,black,Yes
3,123236,9,Medium,black,Yes
3,145575,8,Low,black,Yes
3,97256,9,Medium,black,Yes
3,41810,2,Low,black,Yes
3,67412,4,Medium,black,Yes
3,44760,2,Low,black,Yes
3,32536,5,Low,black,Yes
3,103724,4,High,black,Yes
3,56318,6,High,black,Yes
3,75165,2,Medium,black,Yes
3,117246,1,Medium,black,No
3,69979,6,Low,black,Yes
3,78474,4,Medium,black,Yes
3,53842,4,Medium,black,No
3,20864,2,Medium,black,No
3,81123,4,Medium,black,Yes
3,103087,2,Medium,black,Yes
3,30397,7,Medium,black,No
3,41641,3,Low,black,Yes
3,141771,3,High,black,Yes
3,88517,7,High,black,No
3,78563,5,High,black,Yes
3,132405,2,Low,black,Yes
3,56413,9,High,black,Yes
